Time_Step,Original_Tank1_Reading,KalmanFilter_Tank1_Estimate,ParticleFilter_Tank1_Estimate,Original_Tank2_Reading,KalmanFilter_Tank2_Estimate,ParticleFilter_Tank2_Estimate,Original_Tank3_Reading,KalmanFilter_Tank3_Estimate,ParticleFilter_Tank3_Estimate,Original_Tank4_Reading,KalmanFilter_Tank4_Estimate,ParticleFilter_Tank4_Estimate
424,12.2633914847464,12.263395798704359,12.242052320082284,12.7822842660325,12.782278196715078,12.767753746405832,1.63394113316564,1.6339411331922056,1.6189895392601286,1.40904469713935,1.4090446970222545,1.421657195447091
425,12.2633846857324,12.263388930509972,12.244633479596432,12.782293911075,12.782287908723621,12.771390206595145,1.63394113312571,1.6339411331511091,1.608077070730091,1.40904469731863,1.4090446972054247,1.4157794625712445
426,12.2633779957503,12.263382172456836,12.264066970390122,12.7823034496982,12.782297513574129,12.779113134688124,1.63394113308753,1.633941133111815,1.6047310290259869,1.40904469749195,1.409044697382507,1.4284816424705928
427,12.2633714130516,12.263375522778702,12.2750276890426,12.7823128830763,12.782307012448861,12.790840450571766,1.63394113305104,1.633941133074254,1.5998671683129744,1.40904469765951,1.4090446975537043,1.4326912517474537
428,12.2633649359161,12.263368979737779,12.277903997231663,12.7823222123705,12.78231640651706,12.793713748321842,1.63394113301614,1.6339411330383375,1.6062682511913386,1.4090446978215,1.4090446977192113,1.4298523125912432
429,12.2633585626509,12.263362541624025,12.289416112182035,12.7823314387291,12.782325696935027,12.806748627118225,1.63394113298278,1.633941133004001,1.6045087839315073,1.4090446979781,1.4090446978792133,1.4321568255161872
430,12.2633522915904,12.263356206754858,12.28180643241163,12.7823405632878,12.78233488484633,12.812960065918633,1.63394113295088,1.6339411329711704,1.6167888214586927,1.4090446981295,1.4090446980338989,1.4156523401717633
431,12.2633461210957,12.2633499734747,12.283740815823945,12.7823495871696,12.782343971381824,12.811551163056427,1.63394113292039,1.6339411329397864,1.6154558992714514,1.40904469827587,1.4090446981834452,1.427545917262086
432,12.263340049554,12.263343840154405,12.289073453430536,12.7823585114854,12.782352957660034,12.822470944456805,1.63394113289123,1.633941132909777,1.6166580671090132,1.40904469841738,1.4090446983280247,1.4242688293177537
433,12.2633340753787,12.263337805191126,12.306908089701082,12.7823673373336,12.782361844787046,12.816358204086578,1.63394113286336,1.6339411328810898,1.6092595972716777,1.40904469855418,1.4090446984677965,1.4131570847049704
434,12.2633281970083,12.26333186700757,12.29681098237847,12.7823760658007,12.782370633856837,12.817929362798187,1.63394113283671,1.6339411328536615,1.6131679491982656,1.40904469868644,1.4090446986029257,1.4218697008738614
435,12.2633224129065,12.263326024051777,12.30611125991927,12.782384697961,12.782379325951231,12.799839780216963,1.63394113281123,1.6339411328274374,1.6266229453268273,1.4090446988143,1.409044698733562,1.430665394935923
436,12.2633167215616,12.263320274796667,12.310210379682085,12.782393234877,12.782387922140103,12.792355939209491,1.63394113278687,1.6339411328023654,1.6212704741374073,1.40904469893791,1.409044698859856,1.4367205446997755
437,12.2633111214862,12.26331461773969,12.297739127625515,12.7824016775997,12.782396423481664,12.792198663147264,1.63394113276358,1.6339411327783948,1.6147442781054036,1.40904469905741,1.409044698981951,1.4426603628823464
438,12.2633056112168,12.263309051402423,12.288880726253442,12.7824100271682,12.782404831022316,12.764633612014194,1.63394113274132,1.6339411327554814,1.624418603930619,1.40904469917295,1.4090446990999947,1.4429439561369852
439,12.263300189313,12.263303574329948,12.29212100866083,12.7824182846104,12.782413145797022,12.737611915109134,1.63394113272003,1.6339411327335711,1.6313262376221096,1.40904469928464,1.4090446992141117,1.4550091384983947
440,12.263294854358,12.263298185090903,12.301501702968238,12.7824264509426,12.782421368829214,12.737059995658683,1.63394113269968,1.6339411327126252,1.6433995216661588,1.40904469939262,1.4090446993244359,1.4501207966740295
441,12.2632896049575,12.263292882276831,12.293594577143914,12.78243452717,12.782429501131055,12.74702714191457,1.63394113268022,1.6339411326925977,1.6506398213823212,1.40904469949701,1.4090446994310926,1.4454547097308894
442,12.2632844397393,12.263287664501686,12.296128590258528,12.7824425142869,12.782437543703669,12.738045164963944,1.63394113266161,1.6339411326734463,1.6519420077539602,1.40904469959793,1.4090446995342039,1.4472086928150962
443,12.2632793573537,12.26328253040188,12.267446463584358,12.7824504132764,12.782445497537038,12.712884572899702,1.63394113264383,1.6339411326551425,1.649719687224856,1.4090446996955,1.4090446996338903,1.4461363760086774
444,12.2632743564723,12.263277478635578,12.272407463397274,12.7824582251108,12.782453363610218,12.715944084983818,1.63394113262682,1.6339411326376383,1.644382986387004,1.40904469978983,1.4090446997302664,1.4389452296022724
445,12.263269435788,12.263272507882409,12.25832734254128,12.7824659507516,12.782461142891414,12.73229557582062,1.63394113261057,1.6339411326209092,1.656629473723291,1.40904469988102,1.4090446998234372,1.452249394564861
446,12.2632645940149,12.263267616843306,12.25309139715823,12.78247359115,12.782468836338321,12.75513689491966,1.63394113259502,1.6339411326049087,1.661618941692516,1.40904469996918,1.4090446999135111,1.4458057845467807
447,12.2632598298874,12.263262804239886,12.276041951900423,12.7824811472464,12.782476444897947,12.75659142846159,1.63394113258016,1.6339411325896132,1.647646240356047,1.40904470005441,1.4090447000005915,1.4372319938880975
448,12.2632551421605,12.2632580688144,12.283936643221026,12.7824886199709,12.782483969506847,12.75932520123594,1.63394113256596,1.6339411325749948,1.6614907258360607,1.40904470013681,1.4090447000847792,1.4436024135721273
449,12.263250529609,12.263253409329215,12.29136732149626,12.7824960102434,12.782491411091288,12.748812087689727,1.63394113255237,1.633941132561012,1.6500209155939736,1.40904470021647,1.4090447001661686,1.4448145298760127
450,12.2632459910273,12.263248824566492,12.286367212403979,12.7825033189735,12.782498770567228,12.746233286506103,1.63394113253939,1.633941132547649,1.6531759721578994,1.40904470029348,1.4090447002448514,1.4415619407081401
451,12.2632415252292,12.26324431332795,12.289647309911116,12.7825105470611,12.782506048840709,12.753795696429478,1.63394113252697,1.6339411325348685,1.6469553682737976,1.40904470036793,1.409044700320918,1.438510482627931
452,12.2632371310477,12.263239874434639,12.285169394285495,12.7825176953958,12.782513246807607,12.762839250934729,1.6339411325151,1.633941132522651,1.6679305980840635,1.40904470043991,1.409044700394459,1.4344402904401636
453,12.2632328073341,12.263235506726303,12.301578664520092,12.7825247648575,12.782520365353925,12.749982273331971,1.63394113250375,1.6339411325109696,1.6584398958794329,1.4090447005095,1.4090447004655582,1.412507485331362
454,12.2632285529585,12.263231209061452,12.30477488298032,12.7825317563166,12.782527405356022,12.734840405455536,1.6339411324929,1.633941132499802,1.6545319028509422,1.40904470057677,1.4090447005342908,1.3958484831004057
455,12.2632243668089,12.263226980316816,12.306225047791377,12.7825386706336,12.782534367680459,12.747182512111532,1.63394113248253,1.6339411324891273,1.6451818652610295,1.40904470064181,1.4090447006007414,1.405217988176636
456,12.2632202477913,12.263222819387217,12.325815501422662,12.7825455086597,12.782541253184299,12.746485089911191,1.63394113247261,1.633941132478919,1.6357998276668182,1.40904470070468,1.4090447006649789,1.4298667595744072
457,12.2632161948291,12.26321872518514,12.327374725890387,12.7825522712366,12.782548062715112,12.752230563871336,1.63394113246313,1.6339411324691608,1.6346009152045338,1.40904470076547,1.4090447007270859,1.4127356913249205
458,12.263212206863,12.263214696640508,12.310069874168729,12.7825589591968,12.782554797111153,12.75153615383973,1.63394113245406,1.633941132459828,1.6454437199131597,1.40904470082424,1.4090447007871303,1.4300994148198458
459,12.2632082828507,12.26321073270041,12.3041276998686,12.7825655733635,12.782561457201375,12.745782240300542,1.63394113244539,1.633941132450905,1.6338493265590126,1.40904470088105,1.4090447008451759,1.4347545818211187
460,12.2632044217667,12.263206832328876,12.298291083051666,12.7825721145511,12.782568043805735,12.734209353880507,1.63394113243711,1.6339411324423792,1.6450053685710424,1.40904470093598,1.409044700901296,1.4325000950350681
461,12.2632006226017,12.26320299450642,12.287099668220177,12.7825785835646,12.782574557734947,12.726282648745,1.63394113242918,1.6339411324342217,1.6461843961584863,1.40904470098908,1.4090447009555496,1.4380504350826924
462,12.2631968843628,12.263199218229987,12.27031556246685,12.7825849812004,12.782580999790877,12.724309968056911,1.63394113242161,1.6339411324264272,1.6499161111568867,1.40904470104041,1.409044701007996,1.4122963730930636
463,12.263193206073,12.263195502512623,12.26467859710938,12.782591308246,12.782587370766514,12.736786274393147,1.63394113241437,1.6339411324189754,1.6535330934783197,1.40904470109004,1.409044701058702,1.400632534763725
464,12.263189586771,12.263191846383231,12.248686236157003,12.7825975654804,12.7825936714462,12.745422626987262,1.63394113240744,1.6339411324118462,1.6656572801715015,1.40904470113802,1.4090447011077232,1.3959631108288655
465,12.2631860255107,12.263188248886163,12.243732938083593,12.7826037536737,12.782599902605478,12.761712215541698,1.63394113240082,1.6339411324050317,1.667857073548123,1.4090447011844,1.4090447011551122,1.4099368875134646
466,12.2631825213614,12.26318470908119,12.258849023493212,12.7826098735878,12.782606065011453,12.760537392397469,1.6339411323945,1.6339411323985227,1.6689694518063172,1.40904470122925,1.409044701200932,1.4226899014309988
467,12.2631790734072,12.263181226043114,12.247593650167973,12.7826159259759,12.782612159422644,12.761940185044839,1.63394113238845,1.6339411323922974,1.6674223381731992,1.4090447012726,1.4090447012452252,1.4399351420492656
468,12.263175680747,12.263177798861639,12.245231678290393,12.7826219115832,12.782618186589332,12.751205675631105,1.63394113238266,1.633941132386341,1.6753017175735663,1.40904470131451,1.4090447012880456,1.4422661418678286
469,12.263172342494,12.263174426640983,12.247680899121125,12.7826278311465,12.782624147253468,12.754514320760238,1.63394113237713,1.6339411323806483,1.6774025214367818,1.40904470135503,1.4090447013294443,1.4253711595008636
470,12.2631690577757,12.263171108499757,12.250328935810339,12.7826336853944,12.782630042148753,12.758708439200461,1.63394113237184,1.6339411323752044,1.6707687409560468,1.40904470139421,1.4090447013694718,1.4182654777564807
471,12.2631658257337,12.263167843570779,12.230928940700126,12.7826394750477,12.782635872000915,12.769604981883768,1.63394113236679,1.6339411323700042,1.6800932208825594,1.40904470143208,1.4090447014081657,1.424717866927253
472,12.2631626455231,12.263164631000638,12.230315570967795,12.7826452008191,12.782641637527629,12.762523096296155,1.63394113236195,1.6339411323650264,1.6715782456753845,1.40904470146869,1.4090447014455718,1.4198974938063953
473,12.2631595163129,12.263161469949774,12.231943323712072,12.7826508634133,12.782647339438551,12.749810431774701,1.63394113235733,1.6339411323602697,1.6519408112369716,1.40904470150409,1.409044701481738,1.398378235376392
474,12.263156437285,12.26315835959189,12.247594241880448,12.7826564635275,12.782652978435637,12.736511454049335,1.63394113235292,1.6339411323557274,1.6272348031457229,1.40904470153831,1.4090447015167014,1.3970075497845151
475,12.2631534076349,12.263155299114159,12.23721448542133,12.7826620018511,12.782658555213088,12.746114202178948,1.63394113234869,1.6339411323513782,1.625901684864635,1.40904470157139,1.4090447015505008,1.3913544846643644
476,12.2631504265705,12.263152287716565,12.253844474843017,12.7826674790658,12.782664070457376,12.76472723105666,1.63394113234465,1.63394113234722,1.6454163796124928,1.40904470160337,1.4090447015831757,1.3955201422081893
477,12.2631474933128,12.263149324612083,12.243147131290945,12.7826728958459,12.782669524847448,12.764992262894777,1.63394113234079,1.633941132343246,1.6502635693409442,1.40904470163429,1.409044701614766,1.3920753568598285
478,12.2631446070952,12.263146409026307,12.230475451501274,12.7826782528581,12.782674919054685,12.777499234463114,1.6339411323371,1.6339411323394475,1.6456602824272948,1.40904470166418,1.4090447016453056,1.3837971416921935
479,12.2631417671631,12.263143540197074,12.201476659509938,12.782683550762,12.782680253743187,12.769459500603707,1.63394113233357,1.633941132335815,1.6472086950163545,1.40904470169308,1.4090447016748318,1.3993784276568657
480,12.2631389727745,12.263140717374682,12.208864982078897,12.7826887902098,12.782685529569697,12.763219279907823,1.6339411323302,1.6339411323323447,1.6546102141709846,1.40904470172102,1.4090447017033776,1.3950455857807624
481,12.2631362231989,12.263137939821299,12.216873498605647,12.7826939718463,12.78269074718358,12.774811864401398,1.63394113232697,1.633941132329023,1.6489115468318496,1.40904470174803,1.4090447017309744,1.3962330580518458
482,12.2631335177177,12.263135206810972,12.206872601903768,12.7826990963096,12.782695907227236,12.771062105288204,1.63394113232389,1.6339411323258506,1.6412201971161477,1.40904470177414,1.4090447017576522,1.3974622941138297
483,12.2631308556238,12.263132517629408,12.201794248160978,12.7827041642303,12.782701010335774,12.747344678413397,1.63394113232094,1.6339411323228157,1.6287072272655374,1.40904470179939,1.4090447017834475,1.3976556677742284
484,12.2631282362214,12.263129871573739,12.19155018799761,12.7827091762325,12.7827060571375,12.752838255023729,1.63394113231812,1.6339411323199136,1.6292490379794968,1.40904470182379,1.4090447018083805,1.4104716771296935
485,12.2631256588257,12.263127267952266,12.183845002415703,12.782714132933,12.782711048253605,12.754965208939074,1.63394113231543,1.6339411323171427,1.6225992143950336,1.40904470184739,1.4090447018324896,1.4278142091483066
486,12.2631231227633,12.263124706084595,12.176539393579969,12.7827190349421,12.782715984298552,12.763923178202019,1.63394113231285,1.6339411323144897,1.626653576274443,1.4090447018702,1.409044701855796,1.434789255841757
487,12.2631206273713,12.263122185301148,12.182035096335884,12.7827238828632,12.782720865879966,12.760323987680419,1.63394113231039,1.633941132311956,1.645942849980521,1.40904470189225,1.4090447018783259,1.4281038375796786
488,12.2631181719974,12.263119704943025,12.205208518177335,12.7827286772931,12.782725693598783,12.764133061564706,1.63394113230803,1.6339411323095296,1.649003864152716,1.40904470191357,1.4090447019001078,1.415889053286842
489,12.2631157559999,12.263117264361954,12.196215860035418,12.782733418822,12.782730468049301,12.778707932351766,1.63394113230578,1.6339411323072122,1.6491720062683315,1.40904470193418,1.4090447019211656,1.4191890598376253
490,12.2631133787472,12.263114862919968,12.19848586894376,12.7827381080337,12.782735189819332,12.758533325758435,1.63394113230363,1.6339411323049982,1.6458410604251097,1.4090447019541,1.4090447019415202,1.4218865212338727
491,12.2631110396182,12.263112499989527,12.194496933449672,12.7827427455052,12.782739859490007,12.76583091590363,1.63394113230157,1.6339411323028794,1.6406348845944119,1.40904470197337,1.4090447019612045,1.4212807685310593
492,12.2631087380014,12.263110174952999,12.184190473588782,12.7827473318077,12.782744477636315,12.76247516841188,1.6339411322996,1.6339411323008526,1.6540423910790392,1.40904470199199,1.409044701980231,1.4146652441096377
493,12.2631064732952,12.263107887202665,12.168964102713518,12.7827518675055,12.782749044826645,12.755256028512452,1.63394113229772,1.6339411322989166,1.657792529923167,1.40904470200999,1.4090447019986232,1.4018321540488659
494,12.2631042449078,12.26310563614064,12.170517074244644,12.7827563531572,12.782753561623329,12.755830597785902,1.63394113229592,1.6339411322970647,1.6579736428254035,1.4090447020274,1.4090447020164083,1.4100614060723642
495,12.2631020522566,12.263103421178492,12.167096452969286,12.7827607893149,12.78275802858238,12.76688199977753,1.6339411322942,1.6339411322952941,1.6639350077383388,1.40904470204423,1.409044702033603,1.4063539683333113
496,12.2630998947686,12.26310124173732,12.156547820765798,12.7827651765246,12.782762446253622,12.757452652190247,1.63394113229256,1.6339411322936044,1.6763546736924189,1.4090447020605,1.4090447020502261,1.415571258106989
497,12.2630977718798,12.263099097247437,12.15592683900435,12.7827695153265,12.78276681518093,12.762925581956477,1.63394113229099,1.6339411322919886,1.6792338582333208,1.40904470207622,1.4090447020662913,1.420339768551743
498,12.2630956830356,12.263096987148476,12.166079291660198,12.7827738062548,12.7827711359022,12.749273604304394,1.63394113228948,1.633941132290438,1.6754465878101612,1.40904470209143,1.409044702081828,1.4221378002685938
499,12.2630936276897,12.26309491088877,12.181747089814582,12.7827780498375,12.782775408949211,12.741370842480848,1.63394113228805,1.633941132288962,1.6586870151284703,1.40904470210613,1.4090447020968475,1.4076662071626633
500,12.2630916053052,12.26309286792577,12.195239636768264,12.7827822465972,12.782779634848072,12.72768657236436,1.63394113228667,1.6339411322875455,1.6530796422557903,1.40904470212034,1.4090447021113668,1.401889401188621
501,12.2630896153533,12.263090857725432,12.214646034147963,12.7827863970504,12.782783814118948,12.710226158322758,1.63394113228536,1.6339411322861948,1.650974094384152,1.40904470213408,1.4090447021254042,1.4083846809190383
502,12.263087657314,12.263088879762389,12.2041433938733,12.7827905017081,12.782787947276347,12.71039792183985,1.6339411322841,1.6339411322849,1.6623591359009187,1.40904470214736,1.4090447021389736,1.3956386096142606
503,12.2630857306755,12.26308693351966,12.200128306968237,12.7827945610756,12.782792034829079,12.707969109490241,1.6339411322829,1.6339411322836639,1.6527107517152155,1.4090447021602,1.4090447021520922,1.406008605751754
504,12.2630838349341,12.263085018488466,12.191708415894716,12.7827985756527,12.782796077280391,12.726719388555109,1.63394113228176,1.6339411322824873,1.640418771611781,1.40904470217262,1.4090447021647792,1.4059542878197515
505,12.2630819695946,12.26308313416843,12.204453189427971,12.7828025459334,12.782800075127811,12.713815562656782,1.63394113228066,1.633941132281358,1.6497934769915696,1.40904470218462,1.4090447021770414,1.398147570718525
506,12.2630801341692,12.26308128006694,12.20862834890019,12.7828064724067,12.7828040288636,12.724433065446089,1.63394113227961,1.6339411322802777,1.631990203650324,1.40904470219622,1.4090447021888943,1.40400462499536
507,12.2630783281782,12.263079455699367,12.189067644829606,12.7828103555558,12.782807938974416,12.717108012272552,1.63394113227861,1.633941132279247,1.6267685775686855,1.40904470220744,1.409044702200356,1.4039481317824396
508,12.2630765511497,12.263077660588952,12.195459542597934,12.7828141958587,12.782811805941567,12.724502169051808,1.63394113227765,1.63394113227826,1.6292305789638815,1.40904470221828,1.4090447022114336,1.412207282534903
509,12.2630748026192,12.263075894266505,12.201394232545711,12.7828179937883,12.782815630241165,12.739746956002207,1.63394113227673,1.6339411322773145,1.606598228129003,1.40904470222876,1.409044702222142,1.4326890557347243
510,12.2630730821296,12.263074156270317,12.23948805944974,12.7828217498121,12.782819412344,12.734378935428031,1.63394113227585,1.6339411322764092,1.605624210034903,1.4090447022389,1.409044702232499,1.4445378715493586
511,12.2630713892313,12.263072446146156,12.256486532985996,12.7828254643924,12.782823152715613,12.751704451102965,1.63394113227502,1.6339411322755506,1.5949063616000134,1.4090447022487,1.4090447022425119,1.4523674756766047
512,12.2630697234817,12.263070763446981,12.265879093752616,12.7828291379866,12.782826851816514,12.7661043444168,1.63394113227421,1.633941132274722,1.5947855114627951,1.40904470225817,1.4090447022521893,1.446831537808635
513,12.2630680844456,12.263069107733072,12.261500123810356,12.7828327710468,12.782830510102018,12.760361239855028,1.63394113227345,1.633941132273936,1.5922251154697473,1.40904470226733,1.4090447022615469,1.4504272248306722
514,12.2630664716945,12.263067478571639,12.268504727247652,12.7828363640204,12.782834128022545,12.763530165160967,1.63394113227272,1.6339411322731845,1.6024104020752472,1.40904470227618,1.4090447022705908,1.456224740442157
515,12.2630648848069,12.26306587553687,12.257730250885912,12.7828399173496,12.782837706023438,12.766773003537045,1.63394113227202,1.6339411322724648,1.6028870191048603,1.40904470228474,1.4090447022793355,1.4585756653152013
516,12.2630633233679,12.263064298209702,12.244633735155421,12.7828434314718,12.782841244545127,12.745952015808856,1.63394113227135,1.6339411322717758,1.615025308915572,1.40904470229302,1.409044702287793,1.4697692950389338
517,12.2630617869696,12.263062746177965,12.248714280678932,12.7828469068197,12.782844744023267,12.741060302835878,1.63394113227071,1.633941132271117,1.6009346888300955,1.40904470230102,1.4090447022959678,1.4646193897527973
518,12.2630602752104,12.263061219036025,12.232063747471711,12.782850343821,12.782848204888596,12.745792159138068,1.6339411322701,1.6339411322704884,1.6162575659069114,1.40904470230875,1.4090447023038677,1.4704214940144558
519,12.263058787695,12.263059716384634,12.23155186886067,12.782853742899,12.782851627567256,12.741917346472126,1.63394113226951,1.6339411322698838,1.6021280696209068,1.40904470231623,1.409044702311508,1.4628570522466369
520,12.2630573240348,12.263058237831125,12.227969753075207,12.782857104472,12.78285501248054,12.734317931148409,1.63394113226895,1.6339411322693067,1.621638988964222,1.40904470232346,1.4090447023188948,1.4630021341138977
521,12.263055883847,12.263056782988928,12.215596713735566,12.7828604289538,12.782858360045115,12.751763172632844,1.63394113226842,1.6339411322687587,1.6177944444773171,1.40904470233045,1.4090447023260362,1.4750020266442727
522,12.2630544667555,12.263055351477943,12.211225757406854,12.7828637167538,12.78286167067315,12.75631431647073,1.6339411322679,1.633941132268228,1.615013150473079,1.4090447023372,1.4090447023329358,1.4766240036757003
523,12.2630530723896,12.263053942923884,12.19335538112162,12.7828669682766,12.782864944772141,12.754765251142409,1.63394113226742,1.6339411322677286,1.6272217455149793,1.40904470234373,1.4090447023396069,1.4578279750262622
524,12.2630517003851,12.263052556958694,12.193416991210452,12.7828701839226,12.782868182745197,12.760691604744693,1.63394113226695,1.6339411322672475,1.62323709276311,1.40904470235005,1.409044702346061,1.452133257029322
525,12.2630503503832,12.26305119322004,12.193049025552353,12.7828733640876,12.782871384990909,12.769539980150132,1.6339411322665,1.6339411322667856,1.6250989208840312,1.40904470235615,1.4090447023522965,1.4445108986160644
526,12.2630490220311,12.263049851351479,12.199737856346257,12.782876509163,12.782874551903426,12.759298949127952,1.63394113226607,1.6339411322663433,1.6139618752308589,1.40904470236206,1.4090447023583308,1.4401626070012357
527,12.2630477149817,12.263048531002344,12.214476455158641,12.7828796195362,12.782877683872723,12.768207081411864,1.63394113226567,1.6339411322659272,1.6256766273020766,1.40904470236776,1.4090447023641584,1.434328849664439
528,12.2630464288933,12.263047231827507,12.209626765771835,12.7828826955899,12.78288078128428,12.78051357542242,1.63394113226528,1.633941132265527,1.6317383845133666,1.40904470237328,1.4090447023697958,1.4370943474310234
529,12.2630451634298,12.26304595348742,12.208467493584694,12.7828857377028,12.782883844519388,12.783036289152717,1.6339411322649,1.6339411322651396,1.6425542654689669,1.40904470237861,1.4090447023752433,1.4356178655273542
530,12.2630439182604,12.263044695647947,12.228430943055331,12.7828887462494,12.782886873955139,12.780280433575804,1.63394113226455,1.6339411322647752,1.651565563387133,1.40904470238377,1.409044702380513,1.4231586051611895
531,12.2630426930596,12.263043457980283,12.218825971533247,12.7828917216002,12.782889869964551,12.78059721460672,1.6339411322642,1.6339411322644197,1.644812952546159,1.40904470238875,1.4090447023856039,1.4284377083439046
532,12.2630414875073,12.263042240161006,12.224552944827716,12.7828946641213,12.78289283291637,12.779162632835142,1.63394113226388,1.6339411322640862,1.6429063071814178,1.40904470239357,1.4090447023905273,1.4492866490526188
533,12.2630403012882,12.263041041871713,12.233455674980418,12.7828975741751,12.782895763175414,12.775888070362914,1.63394113226357,1.6339411322637671,1.6332241195596604,1.40904470239823,1.409044702395288,1.4664522597433474
534,12.2630391340925,12.263039862799316,12.218119265034291,12.7829004521197,12.782898661102355,12.757450057993806,1.63394113226327,1.6339411322634598,1.6459587280011976,1.40904470240273,1.4090447023998873,1.4763066500048703
535,12.2630379856149,12.263038702635544,12.225234476313949,12.7829032983095,12.782901527053983,12.748157135763995,1.63394113226298,1.6339411322631632,1.6520926257625683,1.40904470240708,1.4090447024043327,1.4690115706324003
536,12.2630368555554,12.263037561077235,12.222799313285387,12.7829061130948,12.782904361383082,12.75593580918478,1.63394113226271,1.6339411322628832,1.650789741581286,1.40904470241129,1.4090447024086326,1.4679210962943927
537,12.2630357436185,12.263036437825964,12.222908289398735,12.7829088968222,12.78290716443861,12.755689188784654,1.63394113226245,1.6339411322626154,1.6467285960643858,1.40904470241536,1.4090447024127903,1.4552177701239155
538,12.2630346495137,12.263035332588203,12.215499088532146,12.7829116498342,12.782909936565536,12.753337405592031,1.6339411322622,1.6339411322623587,1.6435111033813352,1.4090447024193,1.4090447024168136,1.4552980568136753
539,12.2630335729549,12.263034245075014,12.229527684810526,12.7829143724699,12.782912678105204,12.764407499486461,1.63394113226196,1.6339411322621122,1.6251754389811008,1.4090447024231,1.409044702420699,1.447327817504208
540,12.2630325136608,12.263033175002182,12.245135244822144,12.7829170650644,12.782915389395093,12.776391083381263,1.63394113226174,1.6339411322618822,1.623527515420345,1.40904470242678,1.4090447024244572,1.4456909019379738
541,12.2630314713545,12.26303212209001,12.24411786604865,12.7829197279492,12.782918070768993,12.77171868881167,1.63394113226152,1.6339411322616584,1.6242652284352042,1.40904470243033,1.4090447024280868,1.4274590843893242
542,12.2630304457635,12.26303108606325,12.239997856661647,12.7829223614521,12.782920722556987,12.778948216267393,1.63394113226131,1.633941132261443,1.6232768452251771,1.40904470243377,1.4090447024315993,1.4162655674537938
543,12.2630294366199,12.263030066651197,12.228137759984149,12.7829249658973,12.782923345085527,12.772245230769714,1.63394113226111,1.6339411322612372,1.6186928851172988,1.40904470243709,1.4090447024349928,1.422868679807972
544,12.2630284436598,12.26302906358735,12.235252760017282,12.7829275416054,12.782925938677442,12.779191536688755,1.63394113226092,1.633941132261041,1.6076377003935718,1.4090447024403,1.4090447024382728,1.4074590883050146
545,12.2630274666237,12.263028076609537,12.229842998834155,12.7829300888934,12.782928503651965,12.78180757181899,1.63394113226074,1.633941132260855,1.5988523966155241,1.40904470244341,1.4090447024414479,1.4052193045269403
546,12.2630265052563,12.263027105459829,12.235148833746587,12.7829326080751,12.782931040324966,12.795365073560092,1.63394113226056,1.6339411322606727,1.618593269225322,1.40904470244641,1.4090447024445145,1.4010340326993322
547,12.2630255593062,12.263026149884334,12.22442157780594,12.7829350994604,12.782933549008629,12.780725560568724,1.6339411322604,1.6339411322605042,1.6110989403810756,1.40904470244931,1.4090447024474784,1.4002716901649772
548,12.2630246285263,12.26302520963336,12.225224477220006,12.7829375633561,12.78293603001181,12.788548244368437,1.63394113226024,1.633941132260341,1.6015625653607932,1.40904470245212,1.409044702450347,1.3974558918733757
549,12.2630237126731,12.26302428446104,12.217015575082959,12.7829400000656,12.78293848363999,12.798375045820992,1.63394113226009,1.633941132260186,1.605319612452386,1.40904470245483,1.4090447024531176,1.4111072927333337
550,12.2630228115075,12.263023374125689,12.195781413067525,12.7829424098887,12.78294091019514,12.81141602398725,1.63394113225994,1.633941132260034,1.6194070574789858,1.40904470245745,1.409044702455795,1.4157042221599088
551,12.2630219247938,12.26302247838932,12.211031298264182,12.7829447931222,12.782943309976039,12.812305352078996,1.6339411322598,1.6339411322598894,1.617411435165079,1.40904470245999,1.4090447024583876,1.4106882974348112
552,12.2630210523002,12.263021597017772,12.214602872433145,12.7829471500594,12.782945683278076,12.826412299879049,1.63394113225967,1.6339411322597537,1.6185917195070911,1.40904470246244,1.409044702460892,1.418856972795601
553,12.2630201937987,12.263020729780692,12.23056739365214,12.7829494809904,12.78294803039337,12.82347016622322,1.63394113225954,1.6339411322596216,1.6364081392624812,1.40904470246481,1.4090447024633135,1.427260494025689
554,12.2630193490649,12.263019876451404,12.228957287569441,12.7829517862024,12.782950351611007,12.809881362012717,1.63394113225942,1.633941132259497,1.6167255411765649,1.4090447024671,1.4090447024656536,1.4208604060031553
555,12.2630185178781,12.263019036806925,12.216972897242824,12.7829540659789,12.782952647216613,12.803880107282273,1.63394113225931,1.6339411322593815,1.6187785210856351,1.40904470246931,1.4090447024679134,1.4135449339261639
556,12.263017700021,12.263018210627788,12.22847393170733,12.7829563206006,12.782954917492772,12.816799306506105,1.63394113225919,1.6339411322592632,1.6230779186021806,1.40904470247145,1.4090447024700992,1.4182833145805158
557,12.2630168952797,12.263017397697963,12.241475435382961,12.7829585503452,12.782957162719049,12.817776116755487,1.63394113225909,1.6339411322591562,1.612464488559833,1.40904470247352,1.4090447024722133,1.4051998214721046
558,12.263016103444,12.263016597805024,12.246829167909404,12.7829607554872,12.78295938317188,12.802483171668573,1.63394113225899,1.6339411322590536,1.5874473752888205,1.40904470247553,1.4090447024742632,1.3992655426238492
559,12.263015324307,12.26301581073996,12.260506365527169,12.7829629362978,12.782961579124464,12.80073994139862,1.63394113225889,1.6339411322589525,1.5752966805283146,1.40904470247746,1.409044702476239,1.399033461213005
